LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2025-07-07 17:21:04,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:04,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-52, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:04,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-40,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:04,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-39,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:04,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:04,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-41,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:04,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-39,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:04,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-41,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:04,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-41,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:04,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-41,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:04,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-41,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:04,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-41,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:04,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:04,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:04,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:04,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:04,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:04,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:04,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:04,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:04,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:04,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:04,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:04,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:04,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:04,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:04,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:04,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:04,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:04,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:04,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:04,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-42,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:04,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-41,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:04,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-42,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:04,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-41,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:04,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-42,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:04,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:04,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-39,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:04,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:04,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-41,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:04,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-41,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:04,1900-01-00 00:00:00,,BA:AE:4E:E5:50:E5,-73,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:04,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:04,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-38,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:04,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-38,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:04,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:04,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-37,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:05,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:05,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:05,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:05,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:05,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:05,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:05,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-40,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:06,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:06,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:06,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-37,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:06,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:06,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:06,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:06,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:06,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-52, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:06,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-39,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:06,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:06,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:06,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:06,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:07,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:07,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:07,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:07,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-39,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:07,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:07,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-40,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:07,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-40,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:07,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-41,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:07,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:07,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:07,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:07,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:07,1900-01-00 00:00:00,,BA:AE:4E:E5:50:E5,-77,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:08,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-39,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:08,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:08,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:08,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:08,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:09,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:09,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:09,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:09,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:10,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:10,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:10,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:10,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:10,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:10,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:10,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:10,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:10,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:10,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-40,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:10,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:10,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:10,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-41,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:10,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:10,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-40,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:10,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:10,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-41,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:10,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-41,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:10,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:10,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:10,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:10,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-42,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:10,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-43,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:10,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:10,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-44,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:10,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-44,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:10,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:10,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-44,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:10,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-52, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:10,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-35,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:10,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:11,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-37,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:11,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-37,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:11,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-37,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:11,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-37,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:11,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:11,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:11,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:11,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:11,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-37,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:11,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-37,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:11,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-52, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:11,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:11,1900-01-00 00:00:00,,BA:AE:4E:E5:50:E5,-72,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:11,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:11,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:11,1900-01-00 00:00:00,,BA:AE:4E:E5:50:E5,-73,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:11,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-52, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:11,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:11,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:11,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-35,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:11,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-37,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:11,1900-01-00 00:00:00,,BA:AE:4E:E5:50:E5,-81,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:11,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:11,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:11,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:11,1900-01-00 00:00:00,,BA:AE:4E:E5:50:E5,-78,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:11,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:11,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-37,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:11,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-52, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:11,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:11,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-39,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:11,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:11,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-40,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:11,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-41,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:11,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:11,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:11,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-40,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:11,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:11,1900-01-00 00:00:00,,BA:AE:4E:E5:50:E5,-75,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:11,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-41,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:11,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-41,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:11,1900-01-00 00:00:00,,BA:AE:4E:E5:50:E5,-77,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:12,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-31,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:12,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-41,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:12,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-41,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:12,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-41,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:12,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-41,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:12,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-41,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:12,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-41,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:12,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-41,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:12,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-41,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:12,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-41,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:12,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-41,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:12,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-41,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:12,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-41,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:12,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-39,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:12,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:12,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:12,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:12,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:12,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:12,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-40,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:12,1900-01-00 00:00:00,,A2:61:D2:5D:22:70,-41,,0.000000,0.000000,0.000,0.000,Client
2025-07-07 17:21:12,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-07 17:21:12,1900-01-00 00:00:00,TP-Link_0132,68:FF:7B:6A:01:32,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
